Algorithm;Hyperparameter (C);Values
Grid State Space; 0.0464159; 0.018295, 0.0168966, 0.0169798, 0.0191942, 0.0169017, 0.0168522, 0.0169026, 0.0167865, 0.0202652, 0.0182021, 0.0184873, 0.0188239, 0.0168161, 0.0197181, 0.0204156, 0.0187778, 0.0168572, 0.0203534, 0.0169327, 0.0169418, 0.0209759, 0.0187182, 0.0172339, 0.0168825, 0.0178725, 0.018349, 0.016997, 0.0183298, 0.019294, 0.0175346, 0.0168843, 0.0201361, 0.0169955, 0.0184215, 0.0187427, 0.01868, 0.0204864, 0.0169676, 0.0169667, 0.01699, 0.0164987, 0.0185342, 0.0185579, 0.0191686, 0.0168571, 0.0169735, 0.0187155, 0.0169746, 0.0169196, 0.0169906, 0.0201868, 0.0169337, 0.0183097, 0.0185471, 0.0188077, 0.0173729, 0.0196296, 0.016897, 0.0187968, 0.0184113, 0.01785, 0.0169433, 0.0187937, 0.016945, 0.0199716, 0.0172981, 0.0169387, 0.0186076, 0.0183445, 0.0169399, 0.0187635, 0.018436, 0.0169153, 0.018635, 0.0183844, 0.0185672, 0.0181452, 0.0169013, 0.0185889, 0.0186358, 0.0168887, 0.0173392, 0.01909, 0.0176833, 0.0151005, 0.0163558, 0.0165253, 0.0184003, 0.0169822, 0.0217685, 0.0168504, 0.0168338, 0.0169177, 0.0204052, 0.015555, 0.0166981, 0.016708, 0.0156079, 0.0178447, 0.0169724, 
Grid State Exact; 0.0464159; 0.0250674, 0.0187794, 0.020507, 0.018548, 0.0214322, 0.018558, 0.0261574, 0.0183048, 0.023554, 0.0186784, 0.0195671, 0.0212765, 0.0211899, 0.026303, 0.0249804, 0.027384, 0.0187873, 0.0245291, 0.0250968, 0.0243697, 0.0266053, 0.0256054, 0.025252, 0.0219857, 0.0253688, 0.0216631, 0.0256945, 0.0305233, 0.0264586, 0.0263322, 0.0203119, 0.019987, 0.0259451, 0.0213782, 0.0255929, 0.0279808, 0.0219959, 0.027814, 0.0218485, 0.025627, 0.024945, 0.0271777, 0.0211368, 0.0220913, 0.0265938, 0.0247751, 0.0195629, 0.0257135, 0.0255006, 0.0270869, 0.0237539, 0.0261198, 0.0205133, 0.0259712, 0.0203165, 0.020996, 0.0253512, 0.0249592, 0.0218202, 0.019435, 0.0264269, 0.0269409, 0.0186278, 0.0259966, 0.0276876, 0.0193, 0.0260121, 0.0260823, 0.0245142, 0.0216735, 0.0246906, 0.0186747, 0.0258475, 0.0248244, 0.024438, 0.0204166, 0.0194095, 0.0186983, 0.0207584, 0.0198365, 0.0258775, 0.0205844, 0.0220296, 0.0209007, 0.0252013, 0.02031, 0.0217922, 0.0217075, 0.0258974, 0.0188259, 0.025372, 0.0254974, 0.0202087, 0.0205022, 0.0266927, 0.0253726, 0.020808, 0.0251396, 0.0258875, 0.0260217, 
Deterministic State Space; 0.0464159; 0.0371359, 
Improved Split State Space; 0.0464159; 0.0222733, 0.0187056, 0.0191557, 0.0180866, 0.0202519, 0.0180571, 0.0169795, 0.0180217, 0.0186117, 0.018581, 0.0186407, 0.0202405, 0.0178873, 0.0185752, 0.0228526, 0.0183702, 0.0178805, 0.0182468, 0.0183651, 0.0187319, 0.0178048, 0.0186701, 0.0195102, 0.0185262, 0.0174162, 0.0168702, 0.0185823, 0.0179977, 0.0182471, 0.0191622, 0.0168596, 0.0182592, 0.0180815, 0.0197498, 0.0185949, 0.0185891, 0.0181426, 0.0184207, 0.018786, 0.0187288, 0.0182563, 0.0167871, 0.018675, 0.0188858, 0.0186206, 0.0169709, 0.0198111, 0.0191638, 0.0200538, 0.0180797, 0.0185371, 0.0183799, 0.0200832, 0.0182751, 0.0168953, 0.0206251, 0.0184118, 0.0168569, 0.019216, 0.0188658, 0.0190579, 0.0180088, 0.0185376, 0.0201001, 0.0173688, 0.0176182, 0.0183193, 0.0199053, 0.0186088, 0.0194059, 0.0184662, 0.0167469, 0.0168375, 0.0186458, 0.0172429, 0.0193748, 0.0180129, 0.016898, 0.0196701, 0.0176815, 0.01697, 0.0185166, 0.0184309, 0.0182854, 0.0181618, 0.0200406, 0.0198048, 0.0191202, 0.0190227, 0.018566, 0.0170336, 0.0203488, 0.0184315, 0.018215, 0.020366, 0.018091, 0.0186423, 0.0180137, 0.0182507, 0.0200935, 
Improved Exact Space; 0.0464159; 0.0959966, 0.0911148, 0.0961524, 0.0982211, 0.0934362, 0.0898337, 0.094838, 0.0871005, 0.0988335, 0.0862718, 0.109372, 0.101049, 0.0883656, 0.0940655, 0.105531, 0.09597, 0.0952809, 0.111514, 0.112073, 0.0946605, 0.0917549, 0.10184, 0.0952337, 0.088384, 0.0997093, 0.089795, 0.0918916, 0.0925267, 0.0926574, 0.102601, 0.0926702, 0.0846262, 0.0947552, 0.0912967, 0.0982333, 0.0863829, 0.0896824, 0.0918687, 0.09098, 0.0968549, 0.0966052, 0.0911577, 0.0946747, 0.0916884, 0.0970545, 0.097318, 0.093395, 0.0967992, 0.0947007, 0.0960145, 0.0889955, 0.0974275, 0.0900072, 0.092634, 0.0948032, 0.11019, 0.0982808, 0.0937788, 0.0953204, 0.101876, 0.0967801, 0.0919368, 0.100467, 0.102555, 0.0990002, 0.0920831, 0.0925832, 0.0912215, 0.101666, 0.0953027, 0.092711, 0.0890603, 0.0912096, 0.0899609, 0.091342, 0.09047, 0.0932019, 0.0953595, 0.0976725, 0.0920379, 0.0969722, 0.0952451, 0.0949748, 0.0953071, 0.0903098, 0.100447, 0.0982618, 0.0903831, 0.0930098, 0.0926078, 0.0918202, 0.100375, 0.101738, 0.0924445, 0.0904835, 0.0931869, 0.0954297, 0.0913995, 0.0947418, 0.0953692, 
Point State Space; 0.0464159; 0.00378071, 0.00189036, 0.00945025, 1.54924e-09, 0.0056708, 3.36105e-09, 0.00189035, 0.00189035, 0.00377972, 3.66445e-11, 0.0037807, 0.00189034, 0.00378072, 6.11079e-10, 1.0189e-09, 0.00378069, 0.00378039, 0.00567062, 0.00756088, 1.293e-09, 1.69556e-09, 0.0113362, 0.00378071, 0.00567107, 0.00378049, 0.00378062, 0.00378072, 0.0113184, 0.00756064, 0.00189027, 0.00189036, 0.0037807, 0.00567108, 2.55501e-07, 0.00189036, 0.00378071, 0.00567094, 0.00378071, 1.20658e-10, 0.00378072, 5.09546e-08, 0.00756103, 0.00940089, 0.00567093, 0.00378069, 0.0132296, 0.00189036, 0.00944651, 3.23065e-07, 0.00378072, 0.00189036, 0.00567066, 0.00189036, 0.00567068, 0.00189036, 0.00567106, 0.00567043, 3.99727e-05, 1.08189e-13, 1.60817e-09, 0.0113174, 0.00756117, 2.80697e-08, 0.00378072, 0.0113378, 0.00189035, 8.32809e-08, 6.39786e-09, 3.53976e-10, 0.00189036, 0.00189036, 0.0037807, 3.69619e-09, 0.00378072, 1.18868e-10, 0.00567102, 0.00378068, 5.91695e-10, 0.00378007, 2.37425e-07, 0.00567107, 0.00189036, 0.00378071, 0.00378072, 0.00189036, 0.00189036, 0.00189036, 0.00189036, 0.00378072, 0.00566995, 0.005671, 0.00567065, 0.00189036, 0.00378072, 0.00189036, 0.00189036, 0.00189036, 0.00378071, 0.00378071, 0.00944868, 
Grid State Space; 0.1; 0.0169908, 0.0205065, 0.0169753, 0.0168939, 0.0185609, 0.0169526, 0.0167066, 0.0169125, 0.0168461, 0.0184711, 0.0169354, 0.0198084, 0.0168996, 0.0168129, 0.0184186, 0.0169387, 0.0169781, 0.0202248, 0.0205847, 0.0195641, 0.0169852, 0.018233, 0.0165482, 0.0168942, 0.016806, 0.0181489, 0.0200384, 0.0183319, 0.0169828, 0.0200671, 0.0183478, 0.0180669, 0.0167687, 0.0183056, 0.01882, 0.0168726, 0.0169102, 0.0169265, 0.016661, 0.0164082, 0.0169749, 0.01685, 0.0188316, 0.0215483, 0.0165154, 0.0201242, 0.0184743, 0.0181149, 0.0174708, 0.0183855, 0.0168317, 0.0168637, 0.0168746, 0.0169251, 0.0224742, 0.0169287, 0.0169556, 0.0183916, 0.0166695, 0.0187116, 0.0169246, 0.0202423, 0.0202636, 0.0183554, 0.0168641, 0.0180154, 0.016967, 0.0165387, 0.0168634, 0.0169106, 0.0184284, 0.0169965, 0.0167995, 0.0169242, 0.0187986, 0.0181958, 0.0183808, 0.018547, 0.0169227, 0.0185048, 0.0186717, 0.0168948, 0.0169187, 0.017965, 0.0169664, 0.0180142, 0.0180805, 0.018669, 0.0188069, 0.0186193, 0.0185021, 0.0169468, 0.0171564, 0.0182206, 0.0178913, 0.0174691, 0.0168444, 0.016855, 0.0169656, 0.0168655, 
Grid State Exact; 0.1; 0.0169284, 0.0179334, 0.0168832, 0.0187315, 0.0178396, 0.0186503, 0.0182819, 0.0169311, 0.0169545, 0.0186982, 0.0181687, 0.0186671, 0.0212812, 0.0204132, 0.0179019, 0.0188333, 0.0185327, 0.0232466, 0.0195706, 0.0198593, 0.0168146, 0.0169245, 0.0181344, 0.0182458, 0.0198618, 0.0200246, 0.0186783, 0.019357, 0.0185336, 0.019514, 0.0168316, 0.0202998, 0.0188316, 0.0183182, 0.0168122, 0.0166707, 0.0205036, 0.0185672, 0.0169716, 0.0189444, 0.0187206, 0.0183198, 0.0185965, 0.0196609, 0.0169542, 0.0188149, 0.0178885, 0.0180076, 0.0160418, 0.0187641, 0.0186951, 0.0186799, 0.0185862, 0.016665, 0.0183402, 0.0212854, 0.0189839, 0.0184537, 0.0187371, 0.0169937, 0.0204535, 0.0190463, 0.0204707, 0.0188226, 0.0213661, 0.0167724, 0.0172519, 0.0201739, 0.0172147, 0.0169702, 0.0183825, 0.0187035, 0.0187541, 0.0188318, 0.0186202, 0.0169651, 0.0168791, 0.0218096, 0.0184599, 0.0204096, 0.0203656, 0.0200041, 0.0185543, 0.018621, 0.021991, 0.0169747, 0.0185823, 0.0204573, 0.0187123, 0.0188241, 0.0167675, 0.019056, 0.0173691, 0.0193892, 0.0186371, 0.0169378, 0.020128, 0.0168683, 0.0204928, 0.0169786, 
Deterministic State Space; 0.1; 0.0371359, 
Improved Split State Space; 0.1; 0.0179408, 0.0186654, 0.0215585, 0.0181107, 0.0200418, 0.0185102, 0.016757, 0.0186772, 0.0186742, 0.0186659, 0.0183676, 0.0193604, 0.0180369, 0.0196834, 0.0184609, 0.0169278, 0.0185297, 0.0181227, 0.0169774, 0.0177126, 0.0184949, 0.0200272, 0.0187439, 0.0174572, 0.0177512, 0.0184482, 0.018223, 0.0166299, 0.0222496, 0.0190138, 0.0166735, 0.0185703, 0.0177397, 0.0179661, 0.0173837, 0.0163077, 0.0184099, 0.0196226, 0.0169645, 0.0187452, 0.0169168, 0.0184582, 0.0202745, 0.0187915, 0.0180945, 0.0189496, 0.0178347, 0.0184215, 0.018782, 0.018747, 0.0217492, 0.0187619, 0.0162984, 0.0171424, 0.0162013, 0.0175496, 0.0168371, 0.01826, 0.0201694, 0.0168883, 0.0171104, 0.0169012, 0.0179491, 0.0196761, 0.0191391, 0.0202231, 0.020321, 0.0188657, 0.0168861, 0.0203305, 0.0181447, 0.0214543, 0.0187111, 0.0184119, 0.018506, 0.0203435, 0.0184067, 0.0171238, 0.0168083, 0.018108, 0.0186794, 0.0184886, 0.0185903, 0.0224969, 0.0178495, 0.01794, 0.0200927, 0.0196077, 0.0191223, 0.0180335, 0.01691, 0.0179998, 0.0205574, 0.0188278, 0.0184319, 0.0167909, 0.0169632, 0.0182911, 0.0181496, 0.0187295, 
Improved Exact Space; 0.1; 0.0316826, 0.0331157, 0.0237884, 0.0303005, 0.035338, 0.0422095, 0.0301274, 0.037185, 0.032805, 0.034808, 0.0360435, 0.0549484, 0.0342226, 0.0418829, 0.0459168, 0.0494291, 0.0366703, 0.0340364, 0.0247859, 0.0261509, 0.0556784, 0.0468935, 0.0334979, 0.0685978, 0.0383528, 0.0253336, 0.0317624, 0.0327558, 0.0342228, 0.0423565, 0.0383988, 0.031011, 0.0431029, 0.0290433, 0.0297876, 0.0314618, 0.0451445, 0.0311011, 0.0436357, 0.0320196, 0.0324802, 0.0409479, 0.0405609, 0.0461826, 0.0363459, 0.0341379, 0.0310396, 0.0278497, 0.0293961, 0.03384, 0.0343204, 0.031502, 0.036891, 0.0456356, 0.0300088, 0.0312148, 0.0352367, 0.033972, 0.0270082, 0.0357912, 0.0469087, 0.0282286, 0.0435759, 0.0247434, 0.0310787, 0.0307192, 0.0355686, 0.0272117, 0.0357098, 0.0323567, 0.0323473, 0.0378383, 0.0237088, 0.0395322, 0.0297892, 0.026894, 0.0325634, 0.0277611, 0.0401021, 0.0442794, 0.0323626, 0.0362395, 0.027716, 0.0409579, 0.0338945, 0.0269922, 0.0369316, 0.0291953, 0.0349672, 0.0364333, 0.0494448, 0.0355945, 0.0341426, 0.0285711, 0.0290148, 0.0418314, 0.0279271, 0.033016, 0.0474768, 0.0269785, 
Point State Space; 0.1; 0.00945025, 1.293e-09, 1.54924e-09, 0.00756088, 0.00189036, 3.36105e-09, 0.00756103, 0.00378072, 0.0037807, 0.0113362, 1.0189e-09, 6.39786e-09, 0.00378072, 0.00189027, 6.11079e-10, 0.00189035, 0.00756064, 0.00378039, 0.0056708, 0.00567062, 0.00567094, 0.00378062, 0.00189034, 3.66445e-11, 0.00378071, 0.00378071, 0.00189035, 0.0037807, 0.00378049, 0.00378072, 0.0113184, 0.00377972, 0.00378068, 1.69556e-09, 0.00378072, 0.00189036, 0.00378071, 0.005671, 0.00189036, 0.00944868, 2.80697e-08, 0.00378072, 3.53976e-10, 0.00756117, 0.00189035, 0.00567068, 0.00567065, 0.00189036, 2.37425e-07, 0.00378069, 0.00378072, 0.00567043, 0.00378072, 0.00189036, 0.0037807, 0.00378072, 0.00189036, 0.00567093, 0.00378072, 0.00189036, 1.60817e-09, 0.00189036, 0.00189036, 0.00189036, 3.23065e-07, 0.00189036, 0.00189036, 0.0113174, 1.20658e-10, 0.00378071, 0.00189036, 0.00944651, 0.00378007, 0.0132296, 0.00378071, 0.00378071, 0.00567107, 0.00567107, 5.91695e-10, 1.18868e-10, 3.69619e-09, 8.32809e-08, 0.00189036, 0.00567108, 2.55501e-07, 0.00567106, 0.00189036, 0.00378071, 0.00567102, 5.09546e-08, 1.08189e-13, 0.00566995, 0.00567066, 0.00189036, 0.00189036, 3.99727e-05, 0.00940089, 0.00189036, 0.00378069, 0.0113378, 
Grid State Space; 0.215443; 0.0177485, 0.0188775, 0.0217663, 0.0168777, 0.016966, 0.0182233, 0.0168884, 0.0168673, 0.0174542, 0.0169759, 0.0185464, 0.0169048, 0.0193213, 0.0183972, 0.0207174, 0.018713, 0.0170921, 0.018573, 0.0187101, 0.0205977, 0.0180776, 0.0168737, 0.0150981, 0.0171452, 0.0192356, 0.0185061, 0.0186925, 0.0169422, 0.0177444, 0.0200517, 0.0185064, 0.0202286, 0.0168848, 0.0168394, 0.0168236, 0.0185372, 0.0155201, 0.0168042, 0.0203435, 0.0214099, 0.0184841, 0.0178424, 0.0181898, 0.0169852, 0.0167701, 0.0179914, 0.0176481, 0.0184836, 0.0168679, 0.0150987, 0.0181823, 0.0185957, 0.0171142, 0.0168489, 0.0183375, 0.0166239, 0.0173756, 0.0182014, 0.0185709, 0.0169938, 0.0169805, 0.018532, 0.0169926, 0.0167827, 0.0187348, 0.0168797, 0.0169409, 0.0169844, 0.0203644, 0.0168382, 0.0174689, 0.0204053, 0.0170814, 0.0184703, 0.0183541, 0.0188403, 0.0166851, 0.0198927, 0.0167876, 0.0191124, 0.0169335, 0.0169129, 0.0183317, 0.0188222, 0.0171337, 0.0186082, 0.016808, 0.0191538, 0.0169909, 0.0184071, 0.0168145, 0.0176558, 0.0169194, 0.0183042, 0.0183714, 0.0165627, 0.0182786, 0.01682, 0.0186929, 0.0181053, 
Grid State Exact; 0.215443; 0.019911, 0.0168754, 0.0168117, 0.0168378, 0.0174385, 0.0181528, 0.0169534, 0.0188061, 0.0197111, 0.0197512, 0.0201655, 0.0173784, 0.0201809, 0.0178265, 0.0183306, 0.0187879, 0.0201428, 0.0187309, 0.0186275, 0.0203242, 0.019482, 0.0168195, 0.0188539, 0.0185994, 0.018745, 0.0185821, 0.0199573, 0.0185671, 0.0210925, 0.0165309, 0.020075, 0.0169948, 0.0187652, 0.0188158, 0.0166953, 0.0169175, 0.019568, 0.0187065, 0.0187139, 0.0184047, 0.0215569, 0.0185478, 0.0196428, 0.0169893, 0.0182104, 0.0209539, 0.0169752, 0.0169219, 0.0177396, 0.0187958, 0.0197946, 0.019966, 0.0196142, 0.0169332, 0.0177062, 0.0180508, 0.0195932, 0.0176545, 0.0169929, 0.0178102, 0.0200062, 0.0169243, 0.0168125, 0.0185985, 0.0183496, 0.0174398, 0.0182475, 0.0187097, 0.0187173, 0.01696, 0.0187282, 0.0166438, 0.0159692, 0.0186971, 0.0198797, 0.0169369, 0.0177227, 0.0182738, 0.0202406, 0.0182787, 0.0169628, 0.0162928, 0.0179059, 0.0186318, 0.0168842, 0.0200425, 0.0169756, 0.0169452, 0.0168986, 0.0186519, 0.0203285, 0.019278, 0.0187134, 0.0180238, 0.0205645, 0.0178247, 0.0186329, 0.0185981, 0.0169925, 0.0185058, 
Deterministic State Space; 0.215443; 0.0371359, 
Improved Split State Space; 0.215443; 0.0169387, 0.0185559, 0.0199162, 0.0186939, 0.0186109, 0.019381, 0.0187414, 0.0180303, 0.0181671, 0.0183529, 0.0181449, 0.0207051, 0.0184257, 0.0188511, 0.01806, 0.0191349, 0.0185033, 0.019908, 0.018432, 0.0179919, 0.0185654, 0.0194148, 0.0167829, 0.017886, 0.0177227, 0.0183649, 0.0183869, 0.0186914, 0.0212827, 0.0186871, 0.0180038, 0.0179733, 0.0183816, 0.0177108, 0.0182945, 0.0190704, 0.0187786, 0.0183805, 0.0189013, 0.0206621, 0.0185952, 0.0182166, 0.0194694, 0.0185256, 0.0194107, 0.0186453, 0.0169671, 0.0184223, 0.0188054, 0.0169576, 0.0202799, 0.0180865, 0.0209775, 0.0168778, 0.0198677, 0.0204282, 0.0196055, 0.0180611, 0.0203612, 0.018416, 0.0204648, 0.0184611, 0.0171424, 0.0175033, 0.0180213, 0.0190376, 0.0183482, 0.017261, 0.0184735, 0.0189789, 0.0185823, 0.0179642, 0.0169454, 0.0184854, 0.0199559, 0.0182737, 0.0186517, 0.0176873, 0.018629, 0.0189608, 0.0200866, 0.0178049, 0.0184442, 0.0199852, 0.0203171, 0.0186648, 0.0186697, 0.0188411, 0.0182687, 0.0183448, 0.017556, 0.0182723, 0.0171601, 0.0186385, 0.0180343, 0.0184412, 0.0192447, 0.0180593, 0.019333, 0.0182646, 
Improved Exact Space; 0.215443; 0.0387887, 0.0264647, 0.0441914, 0.0328273, 0.0264055, 0.0249439, 0.0283439, 0.0290594, 0.0296909, 0.0366973, 0.0278068, 0.026624, 0.0251366, 0.0298873, 0.0410911, 0.0326779, 0.0427884, 0.0249015, 0.0416588, 0.03376, 0.033455, 0.0388782, 0.0373614, 0.0301824, 0.0266257, 0.0400205, 0.0312502, 0.033561, 0.0368299, 0.0304726, 0.0463392, 0.0266445, 0.0281152, 0.0297029, 0.0322106, 0.0275949, 0.0287726, 0.0274491, 0.0247783, 0.0216699, 0.0283659, 0.0240633, 0.0254554, 0.0371582, 0.0401542, 0.0262763, 0.0302547, 0.0342574, 0.0354598, 0.0253504, 0.0319032, 0.0267624, 0.0338976, 0.0254351, 0.0339162, 0.0318943, 0.0373442, 0.0249016, 0.0263683, 0.0281658, 0.0392603, 0.0289888, 0.0309522, 0.0388628, 0.0282772, 0.039947, 0.0302315, 0.0256708, 0.035561, 0.0380768, 0.0349721, 0.0253207, 0.0351125, 0.0259006, 0.0349426, 0.0371549, 0.0264431, 0.0404463, 0.0351057, 0.0331955, 0.0421388, 0.0307637, 0.0290334, 0.0242834, 0.0297909, 0.0298731, 0.0262931, 0.0259708, 0.027916, 0.0278127, 0.032044, 0.0306743, 0.0512834, 0.0258244, 0.0334439, 0.0242741, 0.0323423, 0.0223478, 0.0290125, 0.0434129, 
Point State Space; 0.215443; 0.00756064, 0.00756088, 0.00378072, 0.00945025, 0.00378062, 0.00378049, 0.00378072, 1.293e-09, 3.36105e-09, 0.00377972, 0.00378072, 0.0037807, 0.00378039, 0.00189034, 0.00189035, 1.0189e-09, 0.00189036, 1.54924e-09, 6.11079e-10, 0.00378071, 0.0037807, 0.00378071, 0.00567094, 6.39786e-09, 0.0113184, 0.0113362, 0.00189035, 0.00567062, 0.0056708, 3.66445e-11, 0.00189036, 0.00189036, 1.69556e-09, 0.00756103, 0.00378068, 0.00378071, 0.005671, 0.00567093, 0.00567068, 0.00189036, 0.00189036, 0.00378072, 0.00567107, 0.00189027, 0.00189036, 0.0132296, 0.00567066, 0.00189036, 0.00378007, 0.00944868, 0.00378069, 0.00944651, 0.00189036, 3.69619e-09, 0.00378072, 1.60817e-09, 2.37425e-07, 0.00189036, 0.00567108, 1.08189e-13, 0.00189036, 0.00567065, 1.18868e-10, 0.00567106, 0.00940089, 1.20658e-10, 2.80697e-08, 0.00378072, 3.53976e-10, 0.00189035, 0.00378071, 0.00189036, 0.00189036, 0.00189036, 0.00189036, 0.00378069, 0.0113174, 0.00567043, 0.00566995, 0.00756117, 0.00378071, 0.00378072, 0.00378071, 0.0037807, 0.00567102, 0.00378072, 0.00189036, 5.91695e-10, 5.09546e-08, 0.00189036, 0.00567107, 3.23065e-07, 3.99727e-05, 0.00378072, 0.00189036, 0.00378071, 2.55501e-07, 8.32809e-08, 0.00189036, 0.0113378, 
Grid State Space; 0.464159; 0.0169041, 0.0176158, 0.0169103, 0.0187663, 0.0164184, 0.0187066, 0.0169186, 0.0169602, 0.0167772, 0.0206236, 0.017581, 0.0200556, 0.0186548, 0.0183319, 0.0169635, 0.0180961, 0.0168984, 0.0169621, 0.0185783, 0.0186815, 0.0168253, 0.0192306, 0.0170036, 0.0169384, 0.0151013, 0.01696, 0.0169965, 0.0187098, 0.0205062, 0.0166344, 0.0169495, 0.0178478, 0.0169214, 0.0169848, 0.0168078, 0.0169405, 0.0205204, 0.0184475, 0.016876, 0.0182622, 0.0168967, 0.0168616, 0.018084, 0.0169025, 0.0169387, 0.0168909, 0.0175252, 0.0169846, 0.0185776, 0.0187588, 0.0169032, 0.0184868, 0.0203741, 0.0186979, 0.018521, 0.0169772, 0.0168909, 0.0185819, 0.0169227, 0.0169112, 0.0181211, 0.0181348, 0.0151047, 0.0168823, 0.0169731, 0.0169581, 0.0163179, 0.016988, 0.0186906, 0.0195784, 0.0169269, 0.0185258, 0.0165731, 0.0166119, 0.0180732, 0.0188566, 0.0192212, 0.0167531, 0.0169701, 0.0168425, 0.0185295, 0.0182185, 0.0169644, 0.0169926, 0.0168107, 0.0166912, 0.0157545, 0.0169463, 0.0178916, 0.0169534, 0.0182306, 0.018091, 0.0179736, 0.0197333, 0.0170865, 0.0169097, 0.0182955, 0.0167739, 0.0164567, 0.0185596, 
Grid State Exact; 0.464159; 0.0171534, 0.0169995, 0.0184851, 0.0180027, 0.0169835, 0.0169735, 0.0187033, 0.0182155, 0.0185888, 0.0185503, 0.0192319, 0.0182434, 0.0168579, 0.0196794, 0.0184842, 0.0169396, 0.0181796, 0.0151121, 0.0177863, 0.0180914, 0.0185933, 0.0178258, 0.0222585, 0.0194655, 0.0185924, 0.0168857, 0.0174369, 0.0199334, 0.0158497, 0.0185683, 0.0169469, 0.0186794, 0.016997, 0.0168765, 0.0186917, 0.0169777, 0.0169704, 0.0175223, 0.0184615, 0.017803, 0.0186702, 0.0185926, 0.0169791, 0.016625, 0.0169117, 0.0169805, 0.0188145, 0.0207267, 0.016973, 0.0184077, 0.0199116, 0.0169234, 0.0183444, 0.017836, 0.0180889, 0.0188201, 0.0187715, 0.0185774, 0.0169868, 0.0190811, 0.0169606, 0.0166216, 0.0180855, 0.0169766, 0.0169628, 0.0186718, 0.0168897, 0.0186054, 0.0187437, 0.0186521, 0.0187329, 0.0186155, 0.0169925, 0.0184341, 0.0183334, 0.0186953, 0.0164988, 0.0169359, 0.0162725, 0.0183676, 0.0196017, 0.0186282, 0.0205014, 0.018577, 0.0189206, 0.0174596, 0.0181285, 0.0186301, 0.0187664, 0.0169298, 0.018752, 0.0189926, 0.0187608, 0.018852, 0.0177901, 0.016941, 0.0169164, 0.0182741, 0.0168195, 0.0150913, 
Deterministic State Space; 0.464159; 0.0371359, 
Improved Split State Space; 0.464159; 0.0188176, 0.0171832, 0.0169259, 0.0186121, 0.0185911, 0.0183342, 0.0185552, 0.0181398, 0.0183574, 0.0187451, 0.0180328, 0.0198988, 0.0199298, 0.0191481, 0.0169202, 0.0176393, 0.0200461, 0.0169331, 0.0169092, 0.018309, 0.0194248, 0.0182413, 0.0185493, 0.0222536, 0.0185875, 0.0177034, 0.0168073, 0.0182881, 0.0185955, 0.0186565, 0.0226037, 0.0171612, 0.0174845, 0.019946, 0.0183462, 0.0164811, 0.0185118, 0.0184386, 0.0201885, 0.0187405, 0.0188448, 0.0166025, 0.0167822, 0.0179729, 0.0179886, 0.0186507, 0.0185445, 0.0187243, 0.0190237, 0.0197771, 0.0183367, 0.0179092, 0.0186694, 0.0199906, 0.0189001, 0.0172626, 0.0195599, 0.0183275, 0.018424, 0.0178218, 0.0196732, 0.0185127, 0.0179746, 0.0187603, 0.0199607, 0.0168529, 0.0184811, 0.0193021, 0.0177931, 0.0176738, 0.0168521, 0.0190798, 0.0196114, 0.0184233, 0.0184525, 0.0179465, 0.017159, 0.0169101, 0.0177974, 0.0187943, 0.0177479, 0.0206306, 0.0197574, 0.018415, 0.0185595, 0.0169091, 0.0184363, 0.0184795, 0.0186101, 0.0168792, 0.0200824, 0.0179872, 0.0178463, 0.0204718, 0.0190271, 0.017957, 0.0188143, 0.0186823, 0.0169045, 0.0169758, 
Improved Exact Space; 0.464159; 0.0362284, 0.0242857, 0.0314006, 0.0451947, 0.0254786, 0.0269925, 0.0457414, 0.0314782, 0.0334858, 0.0254473, 0.0434369, 0.0455507, 0.0292818, 0.0354112, 0.0253103, 0.027265, 0.0236975, 0.0305736, 0.0226885, 0.0274685, 0.0540986, 0.0399296, 0.0315196, 0.040906, 0.0251973, 0.0262388, 0.0313888, 0.0303211, 0.0338851, 0.0252097, 0.027488, 0.0327048, 0.0331436, 0.0236283, 0.0393455, 0.0305872, 0.0345672, 0.0244537, 0.0249806, 0.0328127, 0.0385328, 0.0312097, 0.0345714, 0.0266507, 0.0509556, 0.0226324, 0.0532891, 0.0301504, 0.0438928, 0.026806, 0.0383736, 0.0252606, 0.0242661, 0.0284937, 0.0420402, 0.0294317, 0.033183, 0.0374453, 0.0316265, 0.021609, 0.0275344, 0.0313738, 0.0305042, 0.0337538, 0.0242903, 0.0388624, 0.0307597, 0.032527, 0.0355635, 0.0216271, 0.0275527, 0.0260608, 0.02357, 0.0414444, 0.0348294, 0.0325988, 0.0283698, 0.0262403, 0.0324461, 0.0385805, 0.0296141, 0.0330277, 0.0241339, 0.0249096, 0.0366431, 0.0301755, 0.0288766, 0.0230791, 0.034914, 0.0303609, 0.040936, 0.0252715, 0.0258375, 0.0291196, 0.0238924, 0.0264993, 0.0256998, 0.0248096, 0.0241288, 0.0361054, 
